id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,etat_parc,latitude,longitude
6004128,LES CHAMPS TROUVÉS,87200,VERNEUIL MOUSTIERS,87,75,En exploitation,46.3398083,1.1352531
6004129,LA RIVAILLE,87006,AZAT-LE-RIS,87,75,En exploitation,46.3192888,1.0604471
6004130,BEL AIR,87056,DINSAC,87,75,En exploitation,46.2310576,1.1170763
6004130,BEL AIR,87195,TERSANNES,87,75,En exploitation,46.2977901,1.1215855
6004289,Centrale éolienne de Viersat,3212,QUINSSAINES,3,84,En exploitation,46.327,2.51472
6004289,Centrale éolienne de Viersat,23261,VIERSAT,23,75,En exploitation,46.26986,2.42996
6004294,I.E.L. Exploitation 7,23050,LA CHAPELLE-BALOUE,23,75,En exploitation,46.3592213,1.5765135
6004294,I.E.L. Exploitation 7,23239,ST SEBASTIEN,23,75,En exploitation,44.8476754,5.798239
6004301,SARL SEPE AERODIS P éolien  Pays Boussac,23038,BUSSIERE ST GEORGES,23,75,En exploitation,46.4022784,2.134466
6004301,SARL SEPE AERODIS P éolien  Pays Boussac,23213,SAINT-MARIEN,23,75,En exploitation,46.4203654,2.2249626
6004302,AZERABLES ENERGIES,23015,AZERABLES,23,75,En exploitation,46.3537683,1.4757218
6004320,Parc éolien de la Tardoire ,87091,MAISONNAIS-SUR-TARDOIRE,87,75,En exploitation,45.7130556,0.6905556
6004418,LES LANDES ENERGIES,87163,SAINT-MARTIAL-SUR-ISOP,87,75,En exploitation,46.16719,0.8496
6004418,LES LANDES ENERGIES,87139,ST BONNET DE BELLAC,87,75,En exploitation,46.1687242,0.9540837
6004452,FERME EOLIENNE DE CROIX DE LA PILE,87011,BELLAC,87,75,En exploitation,46.1209036,1.0502545
6004452,FERME EOLIENNE DE CROIX DE LA PILE,87018,BLOND,87,75,En exploitation,46.0451628,1.0173734
6004452,FERME EOLIENNE DE CROIX DE LA PILE,87116,PEYRAT-DE-BELLAC,87,75,En exploitation,46.1410205,1.0355485
6004452,FERME EOLIENNE DE CROIX DE LA PILE,87097,VAL D'ISSOIRE,87,75,En exploitation,46.0786089,0.8399515295898694
6004587,CENTRALE EOLIENNE DE LA LANDE,87017,BLANZAC,87,75,En exploitation,45.1075271,3.8418754
6112283,EDF- CNPE DE CRUAS MEYSSE,7076,CRUAS,7,84,En exploitation,44.6571316,4.7625644
6112397,FERME EOLIENNE DE DONZERE,26116,DONZERE,26,84,En exploitation,44.4442014,4.7073439
6112592,Parc éolien de Marsanne,26176,MARSANNE,26,84,En exploitation,44.6433772,4.8730928
6112593,Parc éolien de Claves,26284,ROUSSAS,26,84,En exploitation,44.4300629,4.8019438
6112594,Bois de Montrigaud,26210,VALHERBASSE,26,84,En exploitation,45.2174767,5.137059756398724
6112595,Parc éolien de La Citadelle,7079,DESAIGNES,7,84,En exploitation,44.9957,4.51747
6112595,Parc éolien de La Citadelle,7204,ST AGREVE,7,84,En exploitation,45.0100141,4.3950488
6112596,Forêt de Thivolet,26207,MONTMIRAL,26,84,En exploitation,45.1549,5.14971
6112604,Parc éolien de Bel Air Cham Longe ,7018,ASTET,7,84,En exploitation,44.685116,4.0598805
6112604,Parc éolien de Bel Air Cham Longe ,7232,ST ETIENNE DE LUGDARES,7,84,En exploitation,44.6508,3.95137
6112610,LE VAL D'AY,7285,ST PIERRE SUR DOUX,7,84,En exploitation,45.1205637,4.4648957
6112611,SAS EOLIENNES DE BEAUSEMBLANT,26041,BEAUSEMBLANT,26,84,En exploitation,45.2170572,4.8315807
6112612,CEPE DES MONTS DE L'AIN,1068,CERDON,1,84,En exploitation,46.0802,5.4646
6112612,CEPE DES MONTS DE L'AIN,1191,IZENAVE,1,84,En exploitation,46.0383,5.52318
6112612,CEPE DES MONTS DE L'AIN,1200,LABALME,1,84,En exploitation,46.0928,5.48367
6112612,CEPE DES MONTS DE L'AIN,1441,VIEU-D'IZENAVE,1,84,En exploitation,46.0800702,5.5308516
6112659,Parc éolien de Sources de la Loire 1,7224,ST CIRGUES EN MONTAGNE,7,84,En exploitation,44.7554,4.09271
6112660,Parc éolien de Sources de la Loire 2,7224,ST CIRGUES EN MONTAGNE,7,84,En exploitation,44.7554,4.09271
6112663,Parc eolien Montagne Ardechoise Sud 2,7136,LAVEYRUNE,7,84,En exploitation,44.632,3.89502
6112663,Parc eolien Montagne Ardechoise Sud 2,7232,ST ETIENNE DE LUGDARES,7,84,En exploitation,44.6508,3.95137
6112664,Parc eolien Montagne Ardechoise Sud 3,7136,LAVEYRUNE,7,84,En exploitation,44.632,3.89502
6112664,Parc eolien Montagne Ardechoise Sud 3,7175,LE PLAGNAL,7,84,En exploitation,44.6990247,3.9445784
6112665,Parc eolien Montagne Ardechoise Sud 1,7136,LAVEYRUNE,7,84,En exploitation,44.632,3.89502
6112665,Parc eolien Montagne Ardechoise Sud 1,7232,ST ETIENNE DE LUGDARES,7,84,En exploitation,44.6508,3.95137
6112666,Parc eolien Montagne Ardechoise Est,7105,ISSANLAS,7,84,En exploitation,44.7652801,4.0117546
6112666,Parc eolien Montagne Ardechoise Est,7136,LAVEYRUNE,7,84,En exploitation,44.632,3.89502
6112681,CN AIR La Motte de Galaure,26216,LA MOTTE DE GALAURE,26,84,En exploitation,45.1973075,4.902416753009659
6112682,CN AIR Pouzin,7181,LE POUZIN,7,84,En exploitation,44.7555185,4.7485628
6112691,Parc éolien de La Teissonnière,26176,MARSANNE,26,84,En exploitation,44.6433772,4.8730928
6112710,Parc éolien du Plateau Ardéchois,7075,CROS DE GEORAND,7,84,En exploitation,44.7923,4.12681
6112716,PELLAFOL,38299,PELLAFOL,38,84,En exploitation,44.7832515,5.882741956287098
6112726,Roussas-Gravières,26284,ROUSSAS,26,84,En exploitation,44.4300629,4.8019438
6112809,PARC EOLIEN DE PLANEZE,7240,SAINT-GEORGES-LES-BAINS,7,84,En exploitation,44.8608,4.80983
6113085,SEPE HELIOS - ENERCON IPP France SARL,1011,APREMONT,1,84,En exploitation,49.2247297,2.5113646
6113998,PARC EOLIEN du BEAUJOLAIS VERT,69174,LES SAUVAGES,69,84,En exploitation,45.9251847,4.3764735
6113998,PARC EOLIEN du BEAUJOLAIS VERT,69169,RONNO,69,84,En exploitation,45.9848352,4.3829223
6113998,PARC EOLIEN du BEAUJOLAIS VERT,69254,VALSONNE,69,84,En exploitation,45.9465692,4.4308938
6209183,Centrale Eolienne de Mottenberg,57495,NARBEFONTAINE,57,44,En exploitation,49.1425513,6.5454216
6209183,Centrale Eolienne de Mottenberg,57762,ZIMMING,57,44,En exploitation,49.1240187,6.5874406
6209192,La Saurupt,88453,SERAUMONT,88,44,En exploitation,48.4340559,5.5993982
6209211,Saint Saumont,54018,ANOUX,54,44,En exploitation,49.2760476,5.868485
6209214,SEPE LA CROIX-DIDIER,54067,BEUVEILLE,54,44,En exploitation,49.432437,5.6911177
6209214,SEPE LA CROIX-DIDIER,54172,DONCOURT LES LONGUYON,54,44,En exploitation,49.4403776,5.7122409
6209215,SEPE LA PIECE DU ROI,54485,SAINT-PANCRE,54,44,En exploitation,49.5290211,5.6497392
6209215,SEPE LA PIECE DU ROI,54514,TELLANCOURT,54,44,En exploitation,49.5069518,5.6343785
6209216,SEPE LES NEUFS CHAMPS,54514,TELLANCOURT,54,44,En exploitation,49.5069518,5.6343785
6209261,Ferme eolienne de TETERCHEN,57667,TETERCHEN,57,44,En exploitation,49.2311995,6.5609398
6209264,PARC EOLIEN ENES,57069,BERVILLER EN MOSELLE,57,44,En exploitation,49.2716496,6.6464907
6209272,Parc éolien les Moulins de Boulay,57097,BOULAY MOSELLE,57,44,En exploitation,49.1842243,6.4935123
6209279,Amanty 2 (Epine),55005,AMANTY,55,44,En exploitation,48.5180521,5.6113265
6209288,SEFEOSC SAS,55178,ERIZE ST DIZIER,55,44,En exploitation,48.814571,5.282803
6209288,SEFEOSC SAS,55207,GERY,55,44,En exploitation,44.5545433,4.7684111
6209304,Parc éolien de Chermisey,88102,CHERMISEY,88,44,En exploitation,48.4176882,5.5700574
6209310,L' Epine Amanty (Amanty 1) ,55005,AMANTY,55,44,En exploitation,48.5180521,5.6113265
6209311,LA HAUTE BORNE,55534,VAUDEVILLE LE HAUT,55,44,En exploitation,48.4500485,5.601728
6209312,La MONJOIE,55575,VOUTHON HAUT,55,44,En exploitation,48.47661,5.61722
6209313,Reffroy Haut de la Vausse & Ext ,55421,REFFROY,55,44,En exploitation,48.627297,5.467757
6209314,Reffroy Boutonnier & Extension,55322,MARSON-SUR-BARBOURE,55,44,En exploitation,48.6410327,5.444433
6209314,Reffroy Boutonnier & Extension,55331,MELIGNY LE PETIT,55,44,En exploitation,48.659729,5.465372
6209314,Reffroy Boutonnier & Extension,55421,REFFROY,55,44,En exploitation,48.627297,5.467757
6209315,Rumont Beau Regard et extension ,55446,RUMONT,55,44,En exploitation,48.267751,2.489036
6209315,Rumont Beau Regard et extension ,55541,VAVINCOURT,55,44,En exploitation,48.269922,2.497534
6209316,Parc éolien de Rumont Haut de Bane,55178,ERIZE ST DIZIER,55,44,En exploitation,48.814571,5.282803
6209316,Parc éolien de Rumont Haut de Bane,55446,RUMONT,55,44,En exploitation,48.267751,2.489036
6209319,SEPE DE FRESNES EN SAULNOIS,57238,FRESNES EN SAULNOIS,57,44,En exploitation,48.840499,6.440006
6209332,Menaucourt,55358,CHANTERAINE,55,44,En exploitation,48.682541,5.383509
6209332,Menaucourt,55332,MENAUCOURT,55,44,En exploitation,48.656766,5.357764
6209338,la Valette,55040,BEAUSITE,55,44,En exploitation,48.97285,5.224694
6209338,la Valette,55128,COURCELLES SUR AIRE,55,44,En exploitation,48.936539,5.23807
6209339,Maurechamp,55128,COURCELLES SUR AIRE,55,44,En exploitation,48.936539,5.23807
6209339,Maurechamp,55177,ERIZE LA PETITE,55,44,En exploitation,48.917032,5.231215
6209339,Maurechamp,55442,RAIVAL,55,44,En exploitation,48.888084,5.25251
6209340,VILLER,55175,ERIZE LA BRULEE,55,44,En exploitation,48.849498,5.276006
6209341,Raival,55175,ERIZE LA BRULEE,55,44,En exploitation,48.849498,5.276006
6209341,Raival,55442,RAIVAL,55,44,En exploitation,48.888084,5.25251
6209343,Parc éolien de Delouze,55148,DELOUZE ROSIERES,55,44,En exploitation,48.566449,5.531752
6209344,Parc éolien Le Charmois,55148,DELOUZE ROSIERES,55,44,En exploitation,48.566449,5.531752
6209344,Parc éolien Le Charmois,55150,DEMANGE-BAUDIGNECOURT,55,44,En exploitation,48.585273,5.471125
6209347,Parc éolien des Hauteurs de l'Albe / Parc Ouest,57258,GRENING,57,44,En exploitation,48.974418,6.843793
6209347,Parc éolien des Hauteurs de l'Albe / Parc Ouest,57394,LENING,57,44,En exploitation,48.959718,6.815734
6209347,Parc éolien des Hauteurs de l'Albe / Parc Ouest,57497,NELLING,57,44,En exploitation,48.968747,6.864441
6209348,Parc éolien des Hauteurs de l'Albe / Parc Est,57497,NELLING,57,44,En exploitation,48.968747,6.864441
6209351,ENERGIE DES VALLOTTES,55066,BOVEE SUR BARBOURE,55,44,En exploitation,48.638146,5.50754
6209351,ENERGIE DES VALLOTTES,55084,BROUSSEY-EN-BLOIS,55,44,En exploitation,48.6395691,5.549437
6209354,CEPE de SAINT FLORENTIN,55059,BONNET,55,44,En exploitation,48.5216366,5.4378509
6209364,PERFECT WIND LANEUVILLE-AU-RUPT,55278,LANEUVILLE AU RUPT,55,44,En exploitation,48.7035379,5.5875036
6209369,PERFECT WIND STENAY,55502,STENAY,55,44,En exploitation,49.4916388,5.1883537
6209370,PERFECT WIND ERIZE,55178,ERIZE ST DIZIER,55,44,En exploitation,48.814571,5.282803
6209370,PERFECT WIND ERIZE,55369,NAIVES-ROSIERES,55,44,En exploitation,48.7946949,5.216722
6209395,Parc éolien de Momerstroff 1,57471,MOMERSTROFF,57,44,En exploitation,49.1636316,6.5346422
6209398,Le Haut des Ailes,54013,AMENONCOURT,54,44,En exploitation,48.6274542,6.788388
6209398,Le Haut des Ailes,57229,FOULCREY,57,44,En exploitation,48.6372602,6.8572996
6209398,Le Haut des Ailes,54271,IGNEY,54,44,En exploitation,48.6336592,6.8138618
6209398,Le Haut des Ailes,54458,REPAIX,54,44,En exploitation,48.6080111,6.8341492
6209399,Le Haut des Ailes extension,54230,GOGNEY,54,44,En exploitation,48.6136115,6.8589365
6209399,Le Haut des Ailes extension,57583,RICHEVAL,57,44,En exploitation,48.6361991,6.9104932
6209442,Les Vents Meuse sud,55454,ST AUBIN SUR AIRE,55,44,En exploitation,48.705562,5.4429465
6209444,Eoliennes Suroit SNC,55334,MENIL LA HORGNE,55,44,En exploitation,48.7029383,5.5267203
6209444,Eoliennes Suroit SNC,55472,SAULVAUX,55,44,En exploitation,48.7083189,5.4781639
6209445,Eoliennes Suroit SNC,55330,MELIGNY LE GRAND,55,44,En exploitation,48.6771045,5.4913394
6209446,SNC Ferme Eolienne de la Gargasse,55498,SOUILLY,55,44,En exploitation,49.027658,5.285761
6209447,Ferme eolienne de la Cote du Gibet,55498,SOUILLY,55,44,En exploitation,49.027658,5.285761
6209463,CENTRALE EOLIENNE D'ORTONCOURT (OVH),88338,ORTONCOURT,88,44,En exploitation,48.367205,6.5127419
6209463,CENTRALE EOLIENNE D'ORTONCOURT (OVH),88379,REHAINCOURT,88,44,En exploitation,48.362716,6.46954
6209577,BOIS DES CORPS,57096,BOULANGE,57,44,En exploitation,49.3814168,5.9544971
6209626,LA CROIX SAINT MARC,57529,OTTANGE,57,44,En exploitation,49.4425009,6.0183193
6209663,Ferme Eolienne Iqony 1,57750,WOELFLING LES SARREGUEMINES,57,44,En exploitation,49.0861241,7.1747258
6209671,BAALON ENERGIES,55025,BAALON,55,44,En exploitation,49.4881786,5.2402596
6209706,Ferme éolienne de Vismes au Val,57040,AULNOIS-SUR-SEILLE,57,44,En exploitation,48.8676496,6.3147292
6209706,Ferme éolienne de Vismes au Val,57228,FOSSIEUX,57,44,En exploitation,48.8502962,6.3269855
6209738,Ferme éolienne du Ducandeau,55040,BEAUSITE,55,44,En exploitation,48.97285,5.224694
6209869,Parc éolien de Rosières,55358,CHANTERAINE,55,44,En exploitation,48.682541,5.383509
6209869,Parc éolien de Rosières,55371,NANCOIS LE GRAND,55,44,En exploitation,48.7158584,5.3826319
6209869,Parc éolien de Rosières,55454,ST AUBIN SUR AIRE,55,44,En exploitation,48.705562,5.4429465
6209896,PAYS HAUT,54491,SANCY,54,44,En exploitation,48.8843185,2.958375
6209901,Ferme Eolienne De Malaucourt,57436,MALAUCOURT SUR SEILLE,57,44,En exploitation,48.8407225,6.3594136
6209922,BONNET-HOUDELAINCOURT,55059,BONNET,55,44,En exploitation,48.5216366,5.4378509
6209922,BONNET-HOUDELAINCOURT,55248,HOUDELAINCOURT,55,44,En exploitation,48.5495194,5.471117
6209979,PE LES EOLIENNES DE LA PORTE DE FRANCE,57101,BOUSBACH,57,44,En exploitation,49.1492922,6.9490582
6209979,PE LES EOLIENNES DE LA PORTE DE FRANCE,57360,KERBACH,57,44,En exploitation,49.1666909,6.9660566
6210022,IPER EOL LIDREZING,57401,LIDREZING,57,44,En exploitation,48.8837349,6.6968764
6306490,Parc éolien NORDEX XVIII (Hyrome),49092,CHEMILLE EN ANJOU,49,52,En exploitation,47.22107895,-0.6725711312155349
6306501,IEL EXPLOITATION 28,85162,RIVES-D'AUTISE,85,52,En exploitation,46.418798,-0.6722079013114994
6306502,IEL EXPLOITATION 29,85306,XANTON CHASSENON,85,52,En exploitation,46.4533333,-0.695
6306511,FERME EOLIENNE DU CANAL DE GARGOUILLEAU,85105,LE GUE-DE-VELLUIRE,85,52,En exploitation,46.372619,-0.9235317
6306511,FERME EOLIENNE DU CANAL DE GARGOUILLEAU,85303,VIX,85,52,En exploitation,47.906177,4.5395022
6306514,Ferme Eolienne des Hautes Landes,44048,COUFFE,44,52,En exploitation,47.3909352,-1.2932184
6306514,Ferme Eolienne des Hautes Landes,44096,MESANGER,44,52,En exploitation,47.4322236,-1.2313189
6306559,Parc éolien de Maché,85130,MACHE,85,52,En exploitation,46.7563889,-1.685
6306578,CENTRALE EOLIENNE VARADES,44213,LOIREAUXENCE,44,52,En exploitation,47.4351839,-1.0239106243320195
6306585,Ferme Eolienne d'Erbray SAS,44054,ERBRAY,44,52,En exploitation,47.6552164,-1.3179329
6306587,Hambers,53113,HAMBERS,53,52,En exploitation,48.2550539,-0.4180662
6306603,Parc éolien de Beauséjour,44118,PANNECE,44,52,En exploitation,47.4851815,-1.2396895
6306603,Parc éolien de Beauséjour,44180,VALLONS-DE-L?ERDRE,44,52,En exploitation,47.53490945,-1.153122434365907
6306605,Parc éolien de La Vallière,44118,PANNECE,44,52,En exploitation,47.4851815,-1.2396895
6306605,Parc éolien de La Vallière,44144,RIAILLE,44,52,En exploitation,47.5171973,-1.295781
6306606,Eoliennes de Soulvache SAS,44200,SOULVACHE,44,52,En exploitation,47.8287925,-1.4730561
6306628,EOLIENNES de La Haie Traversaine,53111,LA HAIE TRAVERSAINE,53,52,En exploitation,48.3700781,-0.6062117
6306628,EOLIENNES de La Haie Traversaine,53170,OISSEAU,53,52,En exploitation,48.356694,-0.6709874
6306628,EOLIENNES de La Haie Traversaine,53174,PARIGNE-SUR-BRAYE,53,52,En exploitation,48.316724,-0.6527579
6306631,Ferme eolienne Lassay,53127,LASSAY LES CHATEAUX,53,52,En exploitation,48.4378133,-0.496882
6306632,FERME EOLIENNE DE TRANS ET COURCITE,53083,COURCITE,53,52,En exploitation,48.3055241,-0.2490765
6306632,FERME EOLIENNE DE TRANS ET COURCITE,53266,TRANS,53,52,En exploitation,48.2744622,-0.3086885
6306637,Société d'Energie Eolienne de Campbon,44025,CAMPBON,44,52,En exploitation,47.4128164,-1.9693613
6306641,PARC EOLIEN NORDEX XIX SAS,44205,LES TOUCHES,44,52,En exploitation,47.4423506,-1.4313813
6306642,Eoliennes Pouille les Coteaux SNC,44096,MESANGER,44,52,En exploitation,47.4322236,-1.2313189
6306642,Eoliennes Pouille les Coteaux SNC,44134,POUILLE LES COTEAUX,44,52,En exploitation,47.454823,-1.1614226
6306643,Parc éolien du Bois Gautier SAS,44031,LA CHAPELLE-GLAIN,44,52,En exploitation,47.6219886,-1.1960495
6306645,PARC DE BEAUMONT,44075,ISSE,44,52,En exploitation,49.0659981,4.2067387
6306646,FERME EOLIENNE DE BENET SAS,85020,BENET,85,52,En exploitation,46.3683333,-0.5961111
6306647,LONGEVILLE ,85127,LONGEVILLE SUR MER,85,52,En exploitation,46.4251677,-1.488347
6306649,FP LUX WIND MONTAFILANT,44197,SION LES MINES,44,52,En exploitation,47.7350228,-1.5919675
6306650,LHI GREEN INFRASTRUCTURE WIND FRANKREICH,44091,MARSAC SUR DON,44,52,En exploitation,47.5964394,-1.6792132
6306650,LHI GREEN INFRASTRUCTURE WIND FRANKREICH,44113,NOZAY,44,52,En exploitation,48.5085,4.09529
6306650,LHI GREEN INFRASTRUCTURE WIND FRANKREICH,44214,VAY,44,52,En exploitation,47.5544344,-1.7014636
6306663,FERME EOLIENNE DE TASSILLE,72348,TASSILLE,72,52,En exploitation,47.9928385,-0.0928897
6306668,Brem sur Mer,85243,BREM SUR MER,85,52,En exploitation,46.6055556,-1.8297222
6306669,Ferme eolienne de Beaufou,85015,BEAUFOU,85,52,En exploitation,46.8244444,-1.5294444
6306670,EnR GIE Falleron,85086,FALLERON,85,52,En exploitation,46.88145,-1.7025043
6306672,Parc éolien de BENET,85020,BENET,85,52,En exploitation,46.3683333,-0.5961111
6306677,CEPE DU FIEF BARRET,85121,LE LANGON,85,52,En exploitation,46.4386111,-0.9486111
6306677,CEPE DU FIEF BARRET,85158,MOUZEUIL ST MARTIN,85,52,En exploitation,46.4655927,-0.9883945
6306682,Espinassière 1,85095,FROIDFOND,85,52,En exploitation,46.87,-1.7566667
6306682,Espinassière 1,85096,LA GARNACHE,85,52,En exploitation,46.891487,-1.8297437
6306683,Espinassière 2 ,85096,LA GARNACHE,85,52,En exploitation,46.891487,-1.8297437
6306684,FERME EOLIENNE DE ST JULIEN DU TERROUX,53230,ST JULIEN DU TERROUX,53,52,En exploitation,48.4795704,-0.4088283
6306687,Energie eolienne Lusanger,44051,DERVAL,44,52,En exploitation,47.6673622,-1.6702011
6306687,Energie eolienne Lusanger,44086,LUSANGER,44,52,En exploitation,47.6821189,-1.5883995
6306688,Ferme éolienne de Nozay,44001,ABBARETZ,44,52,En exploitation,47.5525545,-1.5322775
6306688,Ferme éolienne de Nozay,44113,NOZAY,44,52,En exploitation,48.5085,4.09529
6306688,Ferme éolienne de Nozay,44138,PUCEUL,44,52,En exploitation,47.5219884,-1.6170096
6306688,Ferme éolienne de Nozay,44149,SAFFRE,44,52,En exploitation,47.5015277,-1.5786047
6306689,Ferme éolienne de SMCC,44182,ST MICHEL CHEF CHEF,44,52,En exploitation,47.1816681,-2.1497904
6306691,La limouzinière Energies,44083,LA LIMOUZINIERE,44,52,En exploitation,46.9934898,-1.5970541
6306692,La Limouzinière,44083,LA LIMOUZINIERE,44,52,En exploitation,46.9934898,-1.5970541
6306693,SAS ISAC-WATTS,44068,GUENROUET,44,52,En exploitation,47.5198279,-1.9546666
6306693,SAS ISAC-WATTS,44196,SEVERAC,44,52,En exploitation,45.1247256,3.0101091
6306694,Ferme éolienne Côteaux,44121,PETIT AUVERNE,44,52,En exploitation,47.6097071,-1.290325
6306695,EnR GIE Erbray,44054,ERBRAY,44,52,En exploitation,47.6552164,-1.3179329
6306696,CN'Air La Divatte,44141,LA REMAUDIERE,44,52,En exploitation,47.2382088,-1.2443355
6306696,CN'Air La Divatte,44079,LE LANDREAU,44,52,En exploitation,47.2049301,-1.3062265
6306697,CN AIR Mésanger,44096,MESANGER,44,52,En exploitation,47.4322236,-1.2313189
6306698,EnR GIE Soudan,44199,SOUDAN,44,52,En exploitation,46.4223989,-0.111023
6306699,Saint Hilaire Energies,44164,ST HILAIRE DE CHALEONS,44,52,En exploitation,47.1030685,-1.8646673
6306700,SNC Energie Eolienne Derval,44051,DERVAL,44,52,En exploitation,47.6673622,-1.6702011
6306705,SAS LES EOLIENNES DE CONQUEREUIL,44044,CONQUEREUIL,44,52,En exploitation,47.6245975,-1.7503282
6306706,Pays de Retz Energies,44021,VILLENEUVE EN RETZ,44,52,En exploitation,47.03524805,-1.8979780094455112
6306708,Eoliennes de Fréligné,44206,TOUVOIS,44,52,En exploitation,46.9021211,-1.6838225
6306710,CHAUVE Energies,44038,CHAUVE,44,52,En exploitation,47.1514326,-1.9860707
6306734,Ferme eolienne Cosse,53077,COSSE LE VIVIEN,53,52,En exploitation,47.9444647,-0.9117797
6306735,Ferme eolienne le Buret,53046,LE BURET,53,52,En exploitation,47.9223748,-0.5137294
6306741,CN'AIR Le Horps,53051,CHAMPEON,53,52,En exploitation,48.3676656,-0.5177116
6306741,CN'AIR Le Horps,53055,CHANTRIGNE,53,52,En exploitation,48.4152335,-0.5689617
6306741,CN'AIR Le Horps,53160,MONTREUIL POULAY,53,52,En exploitation,48.3823186,-0.5243061
6306784,SAS FERME EOLIENNE DE BENET 2,85020,BENET,85,52,En exploitation,46.3683333,-0.5961111
6306788,SAS Ferme éolienne d'Avessac,44007,AVESSAC,44,52,En exploitation,47.6542307,-1.9889984
6307127,Ferme éolienne de La Saugere,44213,LOIREAUXENCE,44,52,En exploitation,47.4351839,-1.0239106243320195
6307127,Ferme éolienne de La Saugere,44180,VALLONS-DE-L?ERDRE,44,52,En exploitation,47.53490945,-1.153122434365907
6307139,Parc éolien de L oasis,53114,HARDANGES,53,52,En exploitation,48.3363712,-0.4022023
6307146,Chaléons Energies,44164,ST HILAIRE DE CHALEONS,44,52,En exploitation,47.1030685,-1.8646673
6307210,Parc éolien Freigne II (Le Breil),44180,VALLONS-DE-L?ERDRE,44,52,En exploitation,47.53490945,-1.153122434365907
6307228,Parc éolien de JANS,44076,JANS,44,52,En exploitation,47.6205039,-1.6136958
